,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,song_id,uri,track_href,analysis_url,duration_ms,time_signature
13646,0.762,0.553,5,-7.207,0,0.112,0.55,0.0,0.115,0.773,119.973,audio_features,1Gno5IBUHh6vUKp4nxu2Yd,spotify:track:1Gno5IBUHh6vUKp4nxu2Yd,https://api.spotify.com/v1/tracks/1Gno5IBUHh6vUKp4nxu2Yd,https://api.spotify.com/v1/audio-analysis/1Gno5IBUHh6vUKp4nxu2Yd,157863,4
13647,0.85,0.5,8,-6.708,1,0.0665,0.0139,0.000384,0.0947,0.816,160.02,audio_features,5jGUJXnELDaDTgiRjD9lsg,spotify:track:5jGUJXnELDaDTgiRjD9lsg,https://api.spotify.com/v1/tracks/5jGUJXnELDaDTgiRjD9lsg,https://api.spotify.com/v1/audio-analysis/5jGUJXnELDaDTgiRjD9lsg,170509,4
13648,0.744,0.514,6,-6.103,1,0.0746,0.355,0.0,0.184,0.449,136.013,audio_features,6Zc5f20q7sOe1IC1c1jQvZ,spotify:track:6Zc5f20q7sOe1IC1c1jQvZ,https://api.spotify.com/v1/tracks/6Zc5f20q7sOe1IC1c1jQvZ,https://api.spotify.com/v1/audio-analysis/6Zc5f20q7sOe1IC1c1jQvZ,228816,4
13649,0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,audio_features,1n8wr8tRHs5jmBxNWXedcn,spotify:track:1n8wr8tRHs5jmBxNWXedcn,https://api.spotify.com/v1/tracks/1n8wr8tRHs5jmBxNWXedcn,https://api.spotify.com/v1/audio-analysis/1n8wr8tRHs5jmBxNWXedcn,174336,4
13650,0.728,0.628,1,-4.766,1,0.191,0.01,6.53e-05,0.0735,0.393,160.94,audio_features,5YP6yKgGGsXKukqxXypVAf,spotify:track:5YP6yKgGGsXKukqxXypVAf,https://api.spotify.com/v1/tracks/5YP6yKgGGsXKukqxXypVAf,https://api.spotify.com/v1/audio-analysis/5YP6yKgGGsXKukqxXypVAf,189428,4
13651,0.638,0.568,1,-6.579,0,0.159,0.338,0.0,0.487,0.446,127.806,audio_features,7EB2UpfRbS4QVjZQlKLi3Z,spotify:track:7EB2UpfRbS4QVjZQlKLi3Z,https://api.spotify.com/v1/tracks/7EB2UpfRbS4QVjZQlKLi3Z,https://api.spotify.com/v1/audio-analysis/7EB2UpfRbS4QVjZQlKLi3Z,205423,4
13652,0.953,0.38,8,-4.941,1,0.261,0.00957,0.0,0.127,0.128,133.941,audio_features,4HfaOznGhHYWqPtpLYz2PB,spotify:track:4HfaOznGhHYWqPtpLYz2PB,https://api.spotify.com/v1/tracks/4HfaOznGhHYWqPtpLYz2PB,https://api.spotify.com/v1/audio-analysis/4HfaOznGhHYWqPtpLYz2PB,116847,4
13653,0.66,0.55,4,-6.744,1,0.184,0.164,0.000204,0.199,0.299,130.004,audio_features,2gXOzCwbVXACCaYRj4Qrep,spotify:track:2gXOzCwbVXACCaYRj4Qrep,https://api.spotify.com/v1/tracks/2gXOzCwbVXACCaYRj4Qrep,https://api.spotify.com/v1/audio-analysis/2gXOzCwbVXACCaYRj4Qrep,167673,4
13654,0.802,0.833,11,-4.234,1,0.0832,0.00772,0.0,0.346,0.132,165.97,audio_features,5R2pz8i4k4bvRAqiIFXzKz,spotify:track:5R2pz8i4k4bvRAqiIFXzKz,https://api.spotify.com/v1/tracks/5R2pz8i4k4bvRAqiIFXzKz,https://api.spotify.com/v1/audio-analysis/5R2pz8i4k4bvRAqiIFXzKz,175860,4
13655,0.853,0.805,11,-3.331,0,0.202,0.146,0.0515,0.204,0.879,134.55,audio_features,1WlU4jsJ8AoTB96dgd8LJA,spotify:track:1WlU4jsJ8AoTB96dgd8LJA,https://api.spotify.com/v1/tracks/1WlU4jsJ8AoTB96dgd8LJA,https://api.spotify.com/v1/audio-analysis/1WlU4jsJ8AoTB96dgd8LJA,131756,4
13656,0.833,0.761,11,-4.905,1,0.195,0.0158,1.41e-06,0.161,0.377,134.047,audio_features,2U3LJfQB0ALLxC7Yy0QW7l,spotify:track:2U3LJfQB0ALLxC7Yy0QW7l,https://api.spotify.com/v1/tracks/2U3LJfQB0ALLxC7Yy0QW7l,https://api.spotify.com/v1/audio-analysis/2U3LJfQB0ALLxC7Yy0QW7l,246916,4
13657,0.813,0.543,1,-6.555,0,0.211,0.088,7.42e-06,0.112,0.165,137.986,audio_features,0F7FlaQBiyNkV8iakTocsW,spotify:track:0F7FlaQBiyNkV8iakTocsW,https://api.spotify.com/v1/tracks/0F7FlaQBiyNkV8iakTocsW,https://api.spotify.com/v1/audio-analysis/0F7FlaQBiyNkV8iakTocsW,196180,4
13658,0.878,0.452,2,-8.695,1,0.496,0.00728,0.000423,0.107,0.425,154.035,audio_features,2aR4gdgyCgacqHGqUZ91YS,spotify:track:2aR4gdgyCgacqHGqUZ91YS,https://api.spotify.com/v1/tracks/2aR4gdgyCgacqHGqUZ91YS,https://api.spotify.com/v1/audio-analysis/2aR4gdgyCgacqHGqUZ91YS,132165,4
13659,0.653,0.76,11,-6.086,1,0.0479,0.475,0.000129,0.0917,0.6,98.008,audio_features,5kXDF4OmM5COyeo6z97nEk,spotify:track:5kXDF4OmM5COyeo6z97nEk,https://api.spotify.com/v1/tracks/5kXDF4OmM5COyeo6z97nEk,https://api.spotify.com/v1/audio-analysis/5kXDF4OmM5COyeo6z97nEk,308733,4
13660,0.748,0.578,9,-5.72,1,0.194,0.257,0.0,0.13,0.166,140.016,audio_features,2qGfZAgDe1pV2y5xJAhi6R,spotify:track:2qGfZAgDe1pV2y5xJAhi6R,https://api.spotify.com/v1/tracks/2qGfZAgDe1pV2y5xJAhi6R,https://api.spotify.com/v1/audio-analysis/2qGfZAgDe1pV2y5xJAhi6R,192606,4
13661,0.777,0.422,0,-10.114,1,0.0482,0.919,0.00877,0.0958,0.187,120.041,audio_features,3m7Fi1xpA6wwaVqGk68GM3,spotify:track:3m7Fi1xpA6wwaVqGk68GM3,https://api.spotify.com/v1/tracks/3m7Fi1xpA6wwaVqGk68GM3,https://api.spotify.com/v1/audio-analysis/3m7Fi1xpA6wwaVqGk68GM3,176472,4
13662,0.679,0.388,4,-10.977,0,0.0932,0.353,9.25e-05,0.341,0.234,124.909,audio_features,5nzw98JId7kPlL4LcUqI9M,spotify:track:5nzw98JId7kPlL4LcUqI9M,https://api.spotify.com/v1/tracks/5nzw98JId7kPlL4LcUqI9M,https://api.spotify.com/v1/audio-analysis/5nzw98JId7kPlL4LcUqI9M,194711,4
13663,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,audio_features,79qxwHypONUt3AFq0WPpT9,spotify:track:79qxwHypONUt3AFq0WPpT9,https://api.spotify.com/v1/tracks/79qxwHypONUt3AFq0WPpT9,https://api.spotify.com/v1/audio-analysis/79qxwHypONUt3AFq0WPpT9,214293,4
13664,0.584,0.42,8,-7.827,1,0.0322,0.236,0.0,0.119,0.283,90.051,audio_features,13TMuxC8tdSfthXpHG9D26,spotify:track:13TMuxC8tdSfthXpHG9D26,https://api.spotify.com/v1/tracks/13TMuxC8tdSfthXpHG9D26,https://api.spotify.com/v1/audio-analysis/13TMuxC8tdSfthXpHG9D26,170667,4
13665,0.868,0.657,7,-5.318,0,0.0745,0.197,0.0,0.105,0.508,125.905,audio_features,1unFtbwcAnSGgYPmp52vc0,spotify:track:1unFtbwcAnSGgYPmp52vc0,https://api.spotify.com/v1/tracks/1unFtbwcAnSGgYPmp52vc0,https://api.spotify.com/v1/audio-analysis/1unFtbwcAnSGgYPmp52vc0,139644,4
13666,0.916,0.756,0,-7.653,1,0.188,0.0942,0.0,0.23,0.756,115.69,audio_features,7KVPsVMOK3NL7subwJ0dZj,spotify:track:7KVPsVMOK3NL7subwJ0dZj,https://api.spotify.com/v1/tracks/7KVPsVMOK3NL7subwJ0dZj,https://api.spotify.com/v1/audio-analysis/7KVPsVMOK3NL7subwJ0dZj,151539,4
13667,0.744,0.674,1,-7.518,0,0.0641,0.356,0.0,0.128,0.316,134.021,audio_features,14PWHDV87nXiSuClZDsEYC,spotify:track:14PWHDV87nXiSuClZDsEYC,https://api.spotify.com/v1/tracks/14PWHDV87nXiSuClZDsEYC,https://api.spotify.com/v1/audio-analysis/14PWHDV87nXiSuClZDsEYC,200135,4
13668,0.715,0.639,5,-5.017,0,0.0762,0.0635,0.0,0.155,0.152,149.997,audio_features,0dWYd84A57fPNoxv8OFwCD,spotify:track:0dWYd84A57fPNoxv8OFwCD,https://api.spotify.com/v1/tracks/0dWYd84A57fPNoxv8OFwCD,https://api.spotify.com/v1/audio-analysis/0dWYd84A57fPNoxv8OFwCD,205800,4
13669,0.88,0.335,1,-8.742,1,0.297,0.226,0.0,0.107,0.213,140.061,audio_features,4TzXqUIcdpAmre24puQ6Uu,spotify:track:4TzXqUIcdpAmre24puQ6Uu,https://api.spotify.com/v1/tracks/4TzXqUIcdpAmre24puQ6Uu,https://api.spotify.com/v1/audio-analysis/4TzXqUIcdpAmre24puQ6Uu,182023,4
13670,0.369,0.609,9,-4.477,0,0.184,0.259,4.1e-05,0.133,0.381,80.362,audio_features,4BOikd4oZjOYMde9AXfrTo,spotify:track:4BOikd4oZjOYMde9AXfrTo,https://api.spotify.com/v1/tracks/4BOikd4oZjOYMde9AXfrTo,https://api.spotify.com/v1/audio-analysis/4BOikd4oZjOYMde9AXfrTo,181140,1
13671,0.759,0.562,9,-6.228,0,0.149,0.293,0.0,0.0979,0.706,145.139,audio_features,0mOp9tWdCRHfYwwVaO8ezw,spotify:track:0mOp9tWdCRHfYwwVaO8ezw,https://api.spotify.com/v1/tracks/0mOp9tWdCRHfYwwVaO8ezw,https://api.spotify.com/v1/audio-analysis/0mOp9tWdCRHfYwwVaO8ezw,189443,4
13672,0.938,0.504,4,-6.414,0,0.364,0.179,0.0,0.102,0.586,139.976,audio_features,5bWYPkdp7tPbp1dhE9AX43,spotify:track:5bWYPkdp7tPbp1dhE9AX43,https://api.spotify.com/v1/tracks/5bWYPkdp7tPbp1dhE9AX43,https://api.spotify.com/v1/audio-analysis/5bWYPkdp7tPbp1dhE9AX43,149613,4
13673,0.67,0.391,4,-9.939,0,0.0729,0.431,0.0,0.24,0.108,79.971,audio_features,47Ad1NzqPuUFbCIURd94Oj,spotify:track:47Ad1NzqPuUFbCIURd94Oj,https://api.spotify.com/v1/tracks/47Ad1NzqPuUFbCIURd94Oj,https://api.spotify.com/v1/audio-analysis/47Ad1NzqPuUFbCIURd94Oj,245759,4
13674,0.94,0.455,2,-6.046,1,0.21,0.0411,4.63e-06,0.114,0.106,108.065,audio_features,42vD3VJBNhxLQ1SWmryw8C,spotify:track:42vD3VJBNhxLQ1SWmryw8C,https://api.spotify.com/v1/tracks/42vD3VJBNhxLQ1SWmryw8C,https://api.spotify.com/v1/audio-analysis/42vD3VJBNhxLQ1SWmryw8C,195653,4
13675,0.687,0.829,4,-3.607,0,0.0298,0.0836,0.0,0.0986,0.349,152.059,audio_features,0Goo25lbtpwor5vb0K2r21,spotify:track:0Goo25lbtpwor5vb0K2r21,https://api.spotify.com/v1/tracks/0Goo25lbtpwor5vb0K2r21,https://api.spotify.com/v1/audio-analysis/0Goo25lbtpwor5vb0K2r21,221153,4
13676,0.665,0.948,2,-3.387,1,0.0881,0.0258,0.0,0.378,0.841,114.012,audio_features,68r3esIMdWpIeZqWZQDnfY,spotify:track:68r3esIMdWpIeZqWZQDnfY,https://api.spotify.com/v1/tracks/68r3esIMdWpIeZqWZQDnfY,https://api.spotify.com/v1/audio-analysis/68r3esIMdWpIeZqWZQDnfY,175347,4
13677,0.651,0.833,1,-5.153,1,0.0847,0.0201,0.0,0.109,0.594,80.977,audio_features,6PXhPHhZy1MpxuTNA1Ad4L,spotify:track:6PXhPHhZy1MpxuTNA1Ad4L,https://api.spotify.com/v1/tracks/6PXhPHhZy1MpxuTNA1Ad4L,https://api.spotify.com/v1/audio-analysis/6PXhPHhZy1MpxuTNA1Ad4L,254877,4
13678,0.788,0.591,1,-4.838,1,0.133,0.00206,1.95e-05,0.116,0.247,152.071,audio_features,40wyhIkaVvuZUAbAiTOkHI,spotify:track:40wyhIkaVvuZUAbAiTOkHI,https://api.spotify.com/v1/tracks/40wyhIkaVvuZUAbAiTOkHI,https://api.spotify.com/v1/audio-analysis/40wyhIkaVvuZUAbAiTOkHI,176920,4
13679,0.642,0.741,6,-5.204,0,0.163,0.187,1.25e-06,0.146,0.72,76.016,audio_features,6NGeKy2lLt86dxDjJAtBFk,spotify:track:6NGeKy2lLt86dxDjJAtBFk,https://api.spotify.com/v1/tracks/6NGeKy2lLt86dxDjJAtBFk,https://api.spotify.com/v1/audio-analysis/6NGeKy2lLt86dxDjJAtBFk,154958,4
13680,0.714,0.636,8,-5.286,1,0.201,0.36,0.0,0.112,0.52,166.049,audio_features,6Ur6u4Ici7NYBiuGEEkNMP,spotify:track:6Ur6u4Ici7NYBiuGEEkNMP,https://api.spotify.com/v1/tracks/6Ur6u4Ici7NYBiuGEEkNMP,https://api.spotify.com/v1/audio-analysis/6Ur6u4Ici7NYBiuGEEkNMP,115722,4
13681,0.646,0.656,11,-6.798,0,0.0743,0.0949,0.0,0.103,0.501,160.065,audio_features,11p2ty4w5GpoFL4vcK0Cru,spotify:track:11p2ty4w5GpoFL4vcK0Cru,https://api.spotify.com/v1/tracks/11p2ty4w5GpoFL4vcK0Cru,https://api.spotify.com/v1/audio-analysis/11p2ty4w5GpoFL4vcK0Cru,168751,4
13682,0.776,0.776,6,-6.366,0,0.316,0.102,0.0,0.138,0.68,161.983,audio_features,0AKwYorDdgm3NtusTmPlkn,spotify:track:0AKwYorDdgm3NtusTmPlkn,https://api.spotify.com/v1/tracks/0AKwYorDdgm3NtusTmPlkn,https://api.spotify.com/v1/audio-analysis/0AKwYorDdgm3NtusTmPlkn,207465,4
13683,0.644,0.501,0,-8.959,1,0.491,0.311,0.0,0.106,0.173,129.828,audio_features,5FxKZ4IajYIRDjAWAboiB4,spotify:track:5FxKZ4IajYIRDjAWAboiB4,https://api.spotify.com/v1/tracks/5FxKZ4IajYIRDjAWAboiB4,https://api.spotify.com/v1/audio-analysis/5FxKZ4IajYIRDjAWAboiB4,177000,4
13684,0.938,0.638,8,-4.696,1,0.188,0.0171,0.0,0.111,0.313,97.07,audio_features,4eIT2gZ0WZyJpgfmoD6saJ,spotify:track:4eIT2gZ0WZyJpgfmoD6saJ,https://api.spotify.com/v1/tracks/4eIT2gZ0WZyJpgfmoD6saJ,https://api.spotify.com/v1/audio-analysis/4eIT2gZ0WZyJpgfmoD6saJ,158332,4
13685,0.823,0.558,9,-7.119,1,0.0278,0.397,2.03e-05,0.0821,0.674,155.974,audio_features,6GCIYIWUBSLontW6divqsw,spotify:track:6GCIYIWUBSLontW6divqsw,https://api.spotify.com/v1/tracks/6GCIYIWUBSLontW6divqsw,https://api.spotify.com/v1/audio-analysis/6GCIYIWUBSLontW6divqsw,175707,4
13686,0.66,0.544,11,-9.44,0,0.06,0.103,0.000564,0.111,0.313,140.103,audio_features,0k7Qyc2J6cUryNNhf0pPEL,spotify:track:0k7Qyc2J6cUryNNhf0pPEL,https://api.spotify.com/v1/tracks/0k7Qyc2J6cUryNNhf0pPEL,https://api.spotify.com/v1/audio-analysis/0k7Qyc2J6cUryNNhf0pPEL,164624,4
13687,0.657,0.854,11,-5.819,1,0.0454,0.00503,0.0,0.435,0.743,106.964,audio_features,3OB5BAGCGtnEYHRh7B6UH9,spotify:track:3OB5BAGCGtnEYHRh7B6UH9,https://api.spotify.com/v1/tracks/3OB5BAGCGtnEYHRh7B6UH9,https://api.spotify.com/v1/audio-analysis/3OB5BAGCGtnEYHRh7B6UH9,201347,4
13688,0.664,0.832,10,-3.166,0,0.34,0.107,0.0,0.776,0.498,164.144,audio_features,0baYVkFX4vIXXmIuHRWXDN,spotify:track:0baYVkFX4vIXXmIuHRWXDN,https://api.spotify.com/v1/tracks/0baYVkFX4vIXXmIuHRWXDN,https://api.spotify.com/v1/audio-analysis/0baYVkFX4vIXXmIuHRWXDN,156621,4
13689,0.597,0.767,1,-4.713,0,0.0481,0.106,0.0,0.107,0.205,148.009,audio_features,15LOSQ3z91ZB2wMiMhiCjZ,spotify:track:15LOSQ3z91ZB2wMiMhiCjZ,https://api.spotify.com/v1/tracks/15LOSQ3z91ZB2wMiMhiCjZ,https://api.spotify.com/v1/audio-analysis/15LOSQ3z91ZB2wMiMhiCjZ,189813,4
13690,0.427,0.724,0,-4.751,1,0.0844,0.125,0.0,0.749,0.289,140.029,audio_features,6LkawpJyy0TZJ6Z41gMVyy,spotify:track:6LkawpJyy0TZJ6Z41gMVyy,https://api.spotify.com/v1/tracks/6LkawpJyy0TZJ6Z41gMVyy,https://api.spotify.com/v1/audio-analysis/6LkawpJyy0TZJ6Z41gMVyy,325810,4
13691,0.678,0.681,6,-7.698,0,0.183,0.466,0.000657,0.263,0.525,104.014,audio_features,4Z9cAwlkruSbWblPBthygg,spotify:track:4Z9cAwlkruSbWblPBthygg,https://api.spotify.com/v1/tracks/4Z9cAwlkruSbWblPBthygg,https://api.spotify.com/v1/audio-analysis/4Z9cAwlkruSbWblPBthygg,212312,4
13692,0.583,0.815,7,-4.257,1,0.0365,0.214,0.0,0.413,0.451,140.031,audio_features,3usM520kfIRpWNaYOwdnYI,spotify:track:3usM520kfIRpWNaYOwdnYI,https://api.spotify.com/v1/tracks/3usM520kfIRpWNaYOwdnYI,https://api.spotify.com/v1/audio-analysis/3usM520kfIRpWNaYOwdnYI,192094,4
13693,0.617,0.791,7,-4.292,1,0.0519,0.0563,0.0,0.233,0.653,150.061,audio_features,4yoQbSPoj8H3O8M3EKvC74,spotify:track:4yoQbSPoj8H3O8M3EKvC74,https://api.spotify.com/v1/tracks/4yoQbSPoj8H3O8M3EKvC74,https://api.spotify.com/v1/audio-analysis/4yoQbSPoj8H3O8M3EKvC74,200137,4
13694,0.621,0.804,6,-5.502,0,0.225,0.308,0.0,0.297,0.396,155.984,audio_features,3zM2prB16NRn1zggh1KCY0,spotify:track:3zM2prB16NRn1zggh1KCY0,https://api.spotify.com/v1/tracks/3zM2prB16NRn1zggh1KCY0,https://api.spotify.com/v1/audio-analysis/3zM2prB16NRn1zggh1KCY0,188837,4
13695,0.936,0.704,5,-5.47,0,0.457,0.0632,0.0,0.104,0.566,130.022,audio_features,1ttPzkTSpQUFcEGx8bjerL,spotify:track:1ttPzkTSpQUFcEGx8bjerL,https://api.spotify.com/v1/tracks/1ttPzkTSpQUFcEGx8bjerL,https://api.spotify.com/v1/audio-analysis/1ttPzkTSpQUFcEGx8bjerL,214376,4
13696,0.701,0.768,1,-3.531,1,0.229,0.354,0.0,0.148,0.724,178.151,audio_features,4KXDT3pmPDB9IB6hTUoGpd,spotify:track:4KXDT3pmPDB9IB6hTUoGpd,https://api.spotify.com/v1/tracks/4KXDT3pmPDB9IB6hTUoGpd,https://api.spotify.com/v1/audio-analysis/4KXDT3pmPDB9IB6hTUoGpd,155093,4
13697,0.512,0.734,8,-5.448,0,0.438,0.431,0.0,0.226,0.168,93.995,audio_features,6fIjnWrv46njJHLDAY2JdC,spotify:track:6fIjnWrv46njJHLDAY2JdC,https://api.spotify.com/v1/tracks/6fIjnWrv46njJHLDAY2JdC,https://api.spotify.com/v1/audio-analysis/6fIjnWrv46njJHLDAY2JdC,245813,4
13698,0.711,0.746,1,-4.224,1,0.253,0.0289,0.0,0.371,0.279,96.024,audio_features,39xWBHPM4E9MwzEy5gbM7p,spotify:track:39xWBHPM4E9MwzEy5gbM7p,https://api.spotify.com/v1/tracks/39xWBHPM4E9MwzEy5gbM7p,https://api.spotify.com/v1/audio-analysis/39xWBHPM4E9MwzEy5gbM7p,225573,4
13699,0.604,0.436,2,-8.32,1,0.188,0.0544,0.000242,0.162,0.239,107.978,audio_features,4iVD0fTHGxV9JWloujsL3s,spotify:track:4iVD0fTHGxV9JWloujsL3s,https://api.spotify.com/v1/tracks/4iVD0fTHGxV9JWloujsL3s,https://api.spotify.com/v1/audio-analysis/4iVD0fTHGxV9JWloujsL3s,361280,4
13700,0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,audio_features,3A2yGHWIzmGEIolwonU69h,spotify:track:3A2yGHWIzmGEIolwonU69h,https://api.spotify.com/v1/tracks/3A2yGHWIzmGEIolwonU69h,https://api.spotify.com/v1/audio-analysis/3A2yGHWIzmGEIolwonU69h,158332,4
13701,0.77,0.775,8,-4.65,0,0.0349,0.178,0.0,0.0651,0.848,124.013,audio_features,2swZ0X1njeU32SNJeBKIfW,spotify:track:2swZ0X1njeU32SNJeBKIfW,https://api.spotify.com/v1/tracks/2swZ0X1njeU32SNJeBKIfW,https://api.spotify.com/v1/audio-analysis/2swZ0X1njeU32SNJeBKIfW,256440,4
13702,0.882,0.775,10,-4.986,1,0.334,0.0738,0.0,0.701,0.805,98.023,audio_features,4EnEGf9JzAJhF1XNY9DJcD,spotify:track:4EnEGf9JzAJhF1XNY9DJcD,https://api.spotify.com/v1/tracks/4EnEGf9JzAJhF1XNY9DJcD,https://api.spotify.com/v1/audio-analysis/4EnEGf9JzAJhF1XNY9DJcD,256967,4
13703,0.676,0.56,4,-6.024,0,0.0643,0.0112,0.00403,0.137,0.551,178.555,audio_features,4SBVWkRIMJ6WBCYPvr5Bwr,spotify:track:4SBVWkRIMJ6WBCYPvr5Bwr,https://api.spotify.com/v1/tracks/4SBVWkRIMJ6WBCYPvr5Bwr,https://api.spotify.com/v1/audio-analysis/4SBVWkRIMJ6WBCYPvr5Bwr,219332,4
13704,0.693,0.849,7,-4.517,1,0.0892,0.00466,0.00127,0.503,0.767,99.021,audio_features,6h2wpo2pshM8QnAvRySEO0,spotify:track:6h2wpo2pshM8QnAvRySEO0,https://api.spotify.com/v1/tracks/6h2wpo2pshM8QnAvRySEO0,https://api.spotify.com/v1/audio-analysis/6h2wpo2pshM8QnAvRySEO0,175235,4
13705,0.833,0.722,1,-5.563,1,0.136,0.0573,1.14e-05,0.358,0.588,107.019,audio_features,6nBQFAIVFmAx2oZ8p6lUg6,spotify:track:6nBQFAIVFmAx2oZ8p6lUg6,https://api.spotify.com/v1/tracks/6nBQFAIVFmAx2oZ8p6lUg6,https://api.spotify.com/v1/audio-analysis/6nBQFAIVFmAx2oZ8p6lUg6,175343,4
13706,0.516,0.637,6,-8.832,1,0.0632,0.0433,3.89e-06,0.11,0.324,138.011,audio_features,0pxNyJJiL2zZZ5GgJ4JhsQ,spotify:track:0pxNyJJiL2zZZ5GgJ4JhsQ,https://api.spotify.com/v1/tracks/0pxNyJJiL2zZZ5GgJ4JhsQ,https://api.spotify.com/v1/audio-analysis/0pxNyJJiL2zZZ5GgJ4JhsQ,260440,4
13707,0.781,0.501,8,-5.854,1,0.3,0.0844,0.0,0.0891,0.22,93.987,audio_features,7gPHxxAq4YjK7GoLT3Vch3,spotify:track:7gPHxxAq4YjK7GoLT3Vch3,https://api.spotify.com/v1/tracks/7gPHxxAq4YjK7GoLT3Vch3,https://api.spotify.com/v1/audio-analysis/7gPHxxAq4YjK7GoLT3Vch3,171000,4
13708,0.89,0.617,0,-8.029,0,0.214,0.28,0.0,0.0906,0.383,80.358,audio_features,06Y14QBRyzmPRqrswAfF4J,spotify:track:06Y14QBRyzmPRqrswAfF4J,https://api.spotify.com/v1/tracks/06Y14QBRyzmPRqrswAfF4J,https://api.spotify.com/v1/audio-analysis/06Y14QBRyzmPRqrswAfF4J,212253,4
13709,0.773,0.82,2,-4.454,1,0.245,0.348,1.65e-06,0.128,0.717,140.021,audio_features,6kmSmIbfnGTaGCgwFW7umS,spotify:track:6kmSmIbfnGTaGCgwFW7umS,https://api.spotify.com/v1/tracks/6kmSmIbfnGTaGCgwFW7umS,https://api.spotify.com/v1/audio-analysis/6kmSmIbfnGTaGCgwFW7umS,173280,4
13710,0.89,0.498,10,-7.4,0,0.427,0.0431,0.0,0.111,0.244,130.995,audio_features,0wE6AaKnovGUAnwmSxHFrr,spotify:track:0wE6AaKnovGUAnwmSxHFrr,https://api.spotify.com/v1/tracks/0wE6AaKnovGUAnwmSxHFrr,https://api.spotify.com/v1/audio-analysis/0wE6AaKnovGUAnwmSxHFrr,162093,4
13711,0.913,0.55,11,-7.013,1,0.149,0.00564,0.000644,0.118,0.156,132.019,audio_features,4HWQFfYzolhGISAqveJYo9,spotify:track:4HWQFfYzolhGISAqveJYo9,https://api.spotify.com/v1/tracks/4HWQFfYzolhGISAqveJYo9,https://api.spotify.com/v1/audio-analysis/4HWQFfYzolhGISAqveJYo9,189120,4
13712,0.734,0.902,2,-6.076,0,0.396,0.831,0.00106,0.226,0.4,155.097,audio_features,1iWAx1WGCY6j2zAMdACQ6E,spotify:track:1iWAx1WGCY6j2zAMdACQ6E,https://api.spotify.com/v1/tracks/1iWAx1WGCY6j2zAMdACQ6E,https://api.spotify.com/v1/audio-analysis/1iWAx1WGCY6j2zAMdACQ6E,147040,4
13713,0.587,0.665,2,-6.998,1,0.372,0.197,0.0,0.112,0.222,96.016,audio_features,6XH0KeCZ0nRysAeSJYRFFg,spotify:track:6XH0KeCZ0nRysAeSJYRFFg,https://api.spotify.com/v1/tracks/6XH0KeCZ0nRysAeSJYRFFg,https://api.spotify.com/v1/audio-analysis/6XH0KeCZ0nRysAeSJYRFFg,285015,4
13714,0.745,0.728,0,-3.39,1,0.0423,0.352,0.0,0.228,0.39,120.099,audio_features,3EludUFeAoJAwSixWGG5Wg,spotify:track:3EludUFeAoJAwSixWGG5Wg,https://api.spotify.com/v1/tracks/3EludUFeAoJAwSixWGG5Wg,https://api.spotify.com/v1/audio-analysis/3EludUFeAoJAwSixWGG5Wg,130876,4
13715,0.471,0.411,0,-9.5,1,0.295,0.81,0.0,0.135,0.363,89.484,audio_features,3PAptX72PPmjj1Igms0zjo,spotify:track:3PAptX72PPmjj1Igms0zjo,https://api.spotify.com/v1/tracks/3PAptX72PPmjj1Igms0zjo,https://api.spotify.com/v1/audio-analysis/3PAptX72PPmjj1Igms0zjo,211227,1
13716,0.848,0.708,0,-5.625,1,0.0925,0.0466,3.79e-05,0.13,0.765,156.007,audio_features,0XIsaklmegqPEdOr38DVEt,spotify:track:0XIsaklmegqPEdOr38DVEt,https://api.spotify.com/v1/tracks/0XIsaklmegqPEdOr38DVEt,https://api.spotify.com/v1/audio-analysis/0XIsaklmegqPEdOr38DVEt,157000,4
13717,0.917,0.828,2,-7.551,1,0.0946,0.0959,0.0,0.0789,0.706,134.012,audio_features,2CqMWqcHywYRvwzdw2Wh4P,spotify:track:2CqMWqcHywYRvwzdw2Wh4P,https://api.spotify.com/v1/tracks/2CqMWqcHywYRvwzdw2Wh4P,https://api.spotify.com/v1/audio-analysis/2CqMWqcHywYRvwzdw2Wh4P,78800,4
13718,0.737,0.918,1,-6.159,0,0.132,0.0611,2.9e-05,0.107,0.664,174.022,audio_features,3Z6O6zNyxqmqevwy5Dy4cs,spotify:track:3Z6O6zNyxqmqevwy5Dy4cs,https://api.spotify.com/v1/tracks/3Z6O6zNyxqmqevwy5Dy4cs,https://api.spotify.com/v1/audio-analysis/3Z6O6zNyxqmqevwy5Dy4cs,137947,4
13719,0.876,0.954,1,-4.962,1,0.0683,0.0631,0.00538,0.0637,0.506,95.489,audio_features,45uPKvMUFmObuDYka9AnKa,spotify:track:45uPKvMUFmObuDYka9AnKa,https://api.spotify.com/v1/tracks/45uPKvMUFmObuDYka9AnKa,https://api.spotify.com/v1/audio-analysis/45uPKvMUFmObuDYka9AnKa,173547,4
